Aircraft,Assembly,Serial No,Log Page,Routing From,Routing To,Departure_ICAO,Arrival_ICAO,DepartureTime,TakeOffTime,TouchDownTime,ArrivalTime,Departure UTC,Take Off UTC,Touch Down UTC,Arrival UTC,Flight Time,CON. FLT. TIMES,BlockTime,CON. BLOCK TIMES,TOTAL A/C TIME,TOTAL CYCLES,CYLCES FLOWN,Flight Log Classification
VT-VPA,HAWKER 800XP,258415,0092,85,DELHI,Not A,,13-Jul-2023 08:30,13-Jul-2023 08:43,13-Jul-2023 11:23,13-Jul-2023 11:35,13-Jul-2023 03:00,13-Jul-2023 03:13,13-Jul-2023 05:53,13-Jul-2023 06:05,2:40,2.7,3:05,3.1,5346:36,3745,1,
VT-VPA,HAWKER 800XP,258415,0093,DELHI,DELHI,VOID,VOID,VOID,13-Jul-2023 11:35,13-Jul-2023 11:35,VOID,VOID,13-Jul-2023 06:05,13-Jul-2023 06:05,VOID,0:00,0.0,0:00,0.0,5346:36,3745,0,
VT-VPA,HAWKER 800XP,258415,0094,DELHI,143,,Not A,14-Jul-2023 17:20,14-Jul-2023 17:36,14-Jul-2023 20:15,14-Jul-2023 20:30,14-Jul-2023 11:50,14-Jul-2023 12:06,14-Jul-2023 14:45,14-Jul-2023 15:00,2:39,2.7,3:10,3.2,5349:15,3746,1,
VT-VPA,HAWKER 800XP,258415,0095,143,143,Not A,Not A,19-Jul-2023 06:40,19-Jul-2023 06:48,19-Jul-2023 06:48,19-Jul-2023 06:55,19-Jul-2023 01:10,19-Jul-2023 01:18,19-Jul-2023 01:18,19-Jul-2023 01:25,0:00,0.0,0:15,0.3,5349:15,3746,0,Ground Run
VT-VPA,HAWKER 800XP,258415,0095,143,131,Not A,Not A,19-Jul-2023 07:05,19-Jul-2023 07:13,19-Jul-2023 09:12,19-Jul-2023 09:20,19-Jul-2023 01:35,19-Jul-2023 01:43,19-Jul-2023 03:42,19-Jul-2023 03:50,1:59,2.0,2:15,2.3,5351:14,3747,1,
VT-VPA,HAWKER 800XP,258415,0095,131,85,Not A,Not A,19-Jul-2023 18:20,19-Jul-2023 18:32,19-Jul-2023 19:53,19-Jul-2023 20:05,19-Jul-2023 12:50,19-Jul-2023 13:02,19-Jul-2023 14:23,19-Jul-2023 14:35,1:21,1.4,1:45,1.8,5352:35,3748,1,
VT-VPA,HAWKER 800XP,258415,0096,85,143,Not A,Not A,21-Jul-2023 16:05,21-Jul-2023 16:19,21-Jul-2023 17:01,21-Jul-2023 17:15,21-Jul-2023 10:35,21-Jul-2023 10:49,21-Jul-2023 11:31,21-Jul-2023 11:45,0:42,0.7,1:10,1.2,5353:17,3749,1,
VT-VPA,HAWKER 800XP,258415,0096,143,143,Not A,Not A,21-Jul-2023 17:25,21-Jul-2023 17:28,21-Jul-2023 17:28,21-Jul-2023 17:30,21-Jul-2023 11:55,21-Jul-2023 11:58,21-Jul-2023 11:58,21-Jul-2023 12:00,0:00,0.0,0:05,0.1,5353:17,3749,0,Ground Run
VT-VPA,HAWKER 800XP,258415,0097,143,DELHI,Not A,,25-Jul-2023 19:10,25-Jul-2023 19:24,25-Jul-2023 22:07,25-Jul-2023 22:20,25-Jul-2023 13:40,25-Jul-2023 13:54,25-Jul-2023 16:37,25-Jul-2023 16:50,2:43,2.7,3:10,3.2,5356:00,3750,1,
VT-VPA,HAWKER 800XP,258415,0098,DELHI,131,,Not A,26-Jul-2023 21:15,26-Jul-2023 21:27,26-Jul-2023 23:29,26-Jul-2023 23:40,26-Jul-2023 15:45,26-Jul-2023 15:57,26-Jul-2023 17:59,26-Jul-2023 18:10,2:02,2.0,2:25,2.4,5358:02,3751,1,
VT-VPA,HAWKER 800XP,258415,0099,131,DELHI,Not A,,27-Jul-2023 18:20,27-Jul-2023 18:35,27-Jul-2023 20:26,27-Jul-2023 20:40,27-Jul-2023 12:50,27-Jul-2023 13:05,27-Jul-2023 14:56,27-Jul-2023 15:10,1:51,1.9,2:20,2.3,5359:53,3752,1,
VT-VPA,HAWKER 800XP,258415,0100,DELHI,143,,Not A,29-Jul-2023 14:35,29-Jul-2023 14:52,29-Jul-2023 17:28,29-Jul-2023 17:45,29-Jul-2023 09:05,29-Jul-2023 09:22,29-Jul-2023 11:58,29-Jul-2023 12:15,2:36,2.6,3:10,3.2,5362:29,3753,1,
VT-VPA,HAWKER 800XP,258415,0101,143,143,Not A,Not A,12-Aug-2023 05:29,12-Aug-2023 05:29,12-Aug-2023 05:29,12-Aug-2023 05:29,11-Aug-2023 23:59,11-Aug-2023 23:59,11-Aug-2023 23:59,11-Aug-2023 23:59,0:00,0.0,0:00,0.0,5362:29,3753,0,Engine and APU Run for Troubleshooting
VT-VPA,HAWKER 800XP,258415,0102,143,143,Not A,Not A,22-Aug-2023 12:40,22-Aug-2023 12:51,22-Aug-2023 13:29,22-Aug-2023 13:40,22-Aug-2023 07:10,22-Aug-2023 07:21,22-Aug-2023 07:59,22-Aug-2023 08:10,0:38,0.6,1:00,1.0,5363:07,3754,1,
VT-VPA,HAWKER 800XP,258415,0102,143,131,Not A,Not A,22-Aug-2023 14:35,22-Aug-2023 14:42,22-Aug-2023 16:18,22-Aug-2023 16:25,22-Aug-2023 09:05,22-Aug-2023 09:12,22-Aug-2023 10:48,22-Aug-2023 10:55,1:36,1.6,1:50,1.8,5364:43,3755,1,
VT-VPA,HAWKER 800XP,258415,0102,131,143,Not A,Not A,22-Aug-2023 17:10,22-Aug-2023 17:33,22-Aug-2023 19:18,22-Aug-2023 19:40,22-Aug-2023 11:40,22-Aug-2023 12:03,22-Aug-2023 13:48,22-Aug-2023 14:10,1:45,1.8,2:30,2.5,5366:28,3756,1,
VT-VPA,HAWKER 800XP,258415,0103,143,DELHI,Not A,,23-Aug-2023 13:20,23-Aug-2023 13:35,23-Aug-2023 16:05,23-Aug-2023 16:20,23-Aug-2023 07:50,23-Aug-2023 08:05,23-Aug-2023 10:35,23-Aug-2023 10:50,2:30,2.5,3:00,3.0,5368:58,3757,1,
VT-VPA,HAWKER 800XP,258415,0103,DELHI,143,,Not A,23-Aug-2023 22:55,23-Aug-2023 23:10,24-Aug-2023 01:40,24-Aug-2023 01:55,23-Aug-2023 17:25,23-Aug-2023 17:40,23-Aug-2023 20:10,23-Aug-2023 20:25,2:30,2.5,3:00,3.0,5371:28,3758,1,
VT-VPA,HAWKER 800XP,258415,0104,143,DELHI,Not A,,24-Aug-2023 07:00,24-Aug-2023 07:14,24-Aug-2023 09:47,24-Aug-2023 10:00,24-Aug-2023 01:30,24-Aug-2023 01:44,24-Aug-2023 04:17,24-Aug-2023 04:30,2:33,2.6,3:00,3.0,5374:01,3759,1,
VT-VPA,HAWKER 800XP,258415,0104,DELHI,VIJP,,Not A,24-Aug-2023 18:50,24-Aug-2023 19:02,24-Aug-2023 19:34,24-Aug-2023 19:45,24-Aug-2023 13:20,24-Aug-2023 13:32,24-Aug-2023 14:04,24-Aug-2023 14:15,0:32,0.5,0:55,0.9,5374:33,3760,1,
VT-VPA,HAWKER 800XP,258415,0105,VIJP,DELHI,Not A,,25-Aug-2023 16:20,25-Aug-2023 16:35,25-Aug-2023 17:16,25-Aug-2023 17:30,25-Aug-2023 10:50,25-Aug-2023 11:05,25-Aug-2023 11:46,25-Aug-2023 12:00,0:41,0.7,1:10,1.2,5375:14,3761,1,
VT-VPA,HAWKER 800XP,258415,0106,DELHI,VEBS,,Not A,30-Aug-2023 09:55,30-Aug-2023 10:10,30-Aug-2023 12:15,30-Aug-2023 12:30,30-Aug-2023 04:25,30-Aug-2023 04:40,30-Aug-2023 06:45,30-Aug-2023 07:00,2:05,2.1,2:35,2.6,5377:19,3762,1,
VT-VPA,HAWKER 800XP,258415,0107,VEBS,V123,Not A,Not A,04-Sep-2023 13:30,04-Sep-2023 13:41,04-Sep-2023 14:54,04-Sep-2023 15:05,04-Sep-2023 08:00,04-Sep-2023 08:11,04-Sep-2023 09:24,04-Sep-2023 09:35,1:13,1.2,1:35,1.6,5378:32,3763,1,
VT-VPA,HAWKER 800XP,258415,0108,V123,VEBS,Not A,Not A,05-Sep-2023 14:05,05-Sep-2023 14:14,05-Sep-2023 15:21,05-Sep-2023 15:30,05-Sep-2023 08:35,05-Sep-2023 08:44,05-Sep-2023 09:51,05-Sep-2023 10:00,1:07,1.1,1:25,1.4,5379:39,3764,1,
VT-VPA,HAWKER 800XP,258415,0109,VEBS,131,Not A,Not A,08-Sep-2023 12:10,08-Sep-2023 12:17,08-Sep-2023 14:53,08-Sep-2023 15:00,08-Sep-2023 06:40,08-Sep-2023 06:47,08-Sep-2023 09:23,08-Sep-2023 09:30,2:36,2.6,2:50,2.8,5382:15,3765,1,
VT-VPA,HAWKER 800XP,258415,0110,131,VAGD,Not A,,09-Sep-2023 16:00,09-Sep-2023 16:13,09-Sep-2023 16:47,09-Sep-2023 17:00,09-Sep-2023 10:30,09-Sep-2023 10:43,09-Sep-2023 11:17,09-Sep-2023 11:30,0:34,0.6,1:00,1.0,5382:49,3766,1,
VT-VPA,HAWKER 800XP,258415,0111,VAGD,VEBS,,Not A,10-Sep-2023 11:30,10-Sep-2023 11:36,10-Sep-2023 13:29,10-Sep-2023 13:35,10-Sep-2023 06:00,10-Sep-2023 06:06,10-Sep-2023 07:59,10-Sep-2023 08:05,1:53,1.9,2:05,2.1,5384:42,3767,1,
VT-VPA,HAWKER 800XP,258415,0112,VEBS,143,Not A,Not A,11-Sep-2023 10:00,11-Sep-2023 10:12,11-Sep-2023 11:44,11-Sep-2023 11:55,11-Sep-2023 04:30,11-Sep-2023 04:42,11-Sep-2023 06:14,11-Sep-2023 06:25,1:32,1.5,1:55,1.9,5386:14,3768,1,
VT-VPA,HAWKER 800XP,258415,0113,143,VIJP,Not A,Not A,15-Sep-2023 06:10,15-Sep-2023 06:18,15-Sep-2023 08:38,15-Sep-2023 08:45,15-Sep-2023 00:40,15-Sep-2023 00:48,15-Sep-2023 03:08,15-Sep-2023 03:15,2:20,2.3,2:35,2.6,5388:34,3769,1,
VT-VPA,HAWKER 800XP,258415,0113,VIJP,131,Not A,Not A,15-Sep-2023 10:50,15-Sep-2023 10:57,15-Sep-2023 12:29,15-Sep-2023 12:35,15-Sep-2023 05:20,15-Sep-2023 05:27,15-Sep-2023 06:59,15-Sep-2023 07:05,1:32,1.5,1:45,1.8,5390:06,3770,1,
VT-VPA,HAWKER 800XP,258415,0114,131,vohs,Not A,Not A,16-Sep-2023 09:55,16-Sep-2023 10:07,16-Sep-2023 11:14,16-Sep-2023 11:25,16-Sep-2023 04:25,16-Sep-2023 04:37,16-Sep-2023 05:44,16-Sep-2023 05:55,1:07,1.1,1:30,1.5,5391:13,3771,1,
VT-VPA,HAWKER 800XP,258415,0115,vohs,131,Not A,Not A,17-Sep-2023 23:05,17-Sep-2023 23:16,18-Sep-2023 00:24,18-Sep-2023 00:35,17-Sep-2023 17:35,17-Sep-2023 17:46,17-Sep-2023 18:54,17-Sep-2023 19:05,1:08,1.1,1:30,1.5,5392:21,3772,1,
VT-VPA,HAWKER 800XP,258415,0119,131,DELHI,Not A,,19-Sep-2023 14:00,19-Sep-2023 14:12,19-Sep-2023 16:13,19-Sep-2023 16:25,19-Sep-2023 08:30,19-Sep-2023 08:42,19-Sep-2023 10:43,19-Sep-2023 10:55,2:01,2.0,2:25,2.4,5394:22,3773,1,
VT-VPA,HAWKER 800XP,258415,0117,DELHI,339,,Not A,27-Sep-2023 11:10,27-Sep-2023 11:22,27-Sep-2023 12:33,27-Sep-2023 12:45,27-Sep-2023 05:40,27-Sep-2023 05:52,27-Sep-2023 07:03,27-Sep-2023 07:15,1:11,1.2,1:35,1.6,5395:33,3774,1,
VT-VPA,HAWKER 800XP,258415,0117,339,VABP,Not A,Not A,27-Sep-2023 13:15,27-Sep-2023 13:24,27-Sep-2023 13:52,27-Sep-2023 14:00,27-Sep-2023 07:45,27-Sep-2023 07:54,27-Sep-2023 08:22,27-Sep-2023 08:30,0:28,0.5,0:45,0.8,5396:01,3775,1,
VT-VPA,HAWKER 800XP,258415,0117,VABP,143,Not A,Not A,27-Sep-2023 18:15,27-Sep-2023 18:25,27-Sep-2023 20:20,27-Sep-2023 20:30,27-Sep-2023 12:45,27-Sep-2023 12:55,27-Sep-2023 14:50,27-Sep-2023 15:00,1:55,1.9,2:15,2.3,5397:56,3776,1,
VT-VPA,HAWKER 800XP,258415,0118,143,143,Not A,Not A,11-Oct-2023 05:29,11-Oct-2023 05:29,11-Oct-2023 05:29,11-Oct-2023 05:29,10-Oct-2023 23:59,10-Oct-2023 23:59,10-Oct-2023 23:59,10-Oct-2023 23:59,0:00,0.0,0:00,0.0,5397:56,3776,0,Periodic Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0119,143,143,Not A,Not A,22-Oct-2023 05:29,22-Oct-2023 05:29,22-Oct-2023 05:29,22-Oct-2023 05:29,21-Oct-2023 23:59,21-Oct-2023 23:59,21-Oct-2023 23:59,21-Oct-2023 23:59,0:00,0.0,0:00,0.0,5397:56,3776,0,Periodic Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0120,143,143,Not A,Not A,02-Nov-2023 05:30,02-Nov-2023 05:30,02-Nov-2023 05:30,02-Nov-2023 05:30,02-Nov-2023 00:00,02-Nov-2023 00:00,02-Nov-2023 00:00,02-Nov-2023 00:00,0:00,0.0,0:00,0.0,5397:56,3776,0,Taxi Check & Compass Swing
VT-VPA,HAWKER 800XP,258415,0121,143,DELHI,Not A,,02-Nov-2023 16:35,02-Nov-2023 16:49,02-Nov-2023 19:27,02-Nov-2023 19:40,02-Nov-2023 11:05,02-Nov-2023 11:19,02-Nov-2023 13:57,02-Nov-2023 14:10,2:38,2.6,3:05,3.1,5400:34,3777,1,
VT-VPA,HAWKER 800XP,258415,0122,DELHI,VIAR,,Not A,04-Nov-2023 09:10,04-Nov-2023 09:22,04-Nov-2023 10:08,04-Nov-2023 10:20,04-Nov-2023 03:40,04-Nov-2023 03:52,04-Nov-2023 04:38,04-Nov-2023 04:50,0:46,0.8,1:10,1.2,5401:20,3778,1,
VT-VPA,HAWKER 800XP,258415,0123,VIAR,DELHI,Not A,,04-Nov-2023 16:25,04-Nov-2023 16:36,04-Nov-2023 17:35,04-Nov-2023 17:45,04-Nov-2023 10:55,04-Nov-2023 11:06,04-Nov-2023 12:05,04-Nov-2023 12:15,0:59,1.0,1:20,1.3,5402:19,3779,1,
VT-VPA,HAWKER 800XP,258415,0124,DELHI,VABP,,Not A,05-Nov-2023 10:30,05-Nov-2023 10:36,05-Nov-2023 11:35,05-Nov-2023 11:40,05-Nov-2023 05:00,05-Nov-2023 05:06,05-Nov-2023 06:05,05-Nov-2023 06:10,0:59,1.0,1:10,1.2,5403:18,3780,1,
VT-VPA,HAWKER 800XP,258415,0125,VABP,DELHI,Not A,,05-Nov-2023 17:35,05-Nov-2023 17:42,05-Nov-2023 18:43,05-Nov-2023 18:50,05-Nov-2023 12:05,05-Nov-2023 12:12,05-Nov-2023 13:13,05-Nov-2023 13:20,1:01,1.0,1:15,1.3,5404:19,3781,1,
VT-VPA,HAWKER 800XP,258415,0126,DELHI,DELHI,,,16-Nov-2023 05:30,16-Nov-2023 05:30,16-Nov-2023 05:30,16-Nov-2023 05:30,16-Nov-2023 00:00,16-Nov-2023 00:00,16-Nov-2023 00:00,16-Nov-2023 00:00,0:00,0.0,0:00,0.0,5404:19,3781,0,Periodic Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0127,DELHI,DELHI,,,02-Dec-2023 05:30,02-Dec-2023 05:30,02-Dec-2023 05:30,02-Dec-2023 05:30,02-Dec-2023 00:00,02-Dec-2023 00:00,02-Dec-2023 00:00,02-Dec-2023 00:00,0:00,0.0,0:00,0.0,5404:19,3781,0,Periodic Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0128,DELHI,DELHI,,,14-Dec-2023 05:30,14-Dec-2023 05:30,14-Dec-2023 05:30,14-Dec-2023 05:30,14-Dec-2023 00:00,14-Dec-2023 00:00,14-Dec-2023 00:00,14-Dec-2023 00:00,0:00,0.0,0:00,0.0,5404:19,3781,0,Periodic Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0129,DELHI,DELHI,,,25-Dec-2023 13:00,25-Dec-2023 13:14,25-Dec-2023 14:06,25-Dec-2023 14:20,25-Dec-2023 07:30,25-Dec-2023 07:44,25-Dec-2023 08:36,25-Dec-2023 08:50,0:52,0.9,1:20,1.3,5405:11,3782,1,Test Flight for ARA
VT-VPA,HAWKER 800XP,258415,0130,DELHI,DELHI,,,05-Jan-2024 05:30,05-Jan-2024 05:30,05-Jan-2024 05:30,05-Jan-2024 05:30,05-Jan-2024 00:00,05-Jan-2024 00:00,05-Jan-2024 00:00,05-Jan-2024 00:00,0:00,0.0,0:00,0.0,5405:11,3782,0,Engine Ground Run for ARA
VT-VPA,HAWKER 800XP,258415,0131,DELHI,DELHI,,,08-Jan-2024 05:30,08-Jan-2024 05:30,08-Jan-2024 05:30,08-Jan-2024 05:30,08-Jan-2024 00:00,08-Jan-2024 00:00,08-Jan-2024 00:00,08-Jan-2024 00:00,0:00,0.0,0:00,0.0,5405:11,3782,0,Periodic Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0132,DELHI,DELHI,,,22-Jan-2024 05:30,22-Jan-2024 05:30,22-Jan-2024 05:30,22-Jan-2024 05:30,22-Jan-2024 00:00,22-Jan-2024 00:00,22-Jan-2024 00:00,22-Jan-2024 00:00,0:00,0.0,0:00,0.0,5405:11,3782,0,Periodic Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0133,DELHI,VAUD,,Not A,30-Jan-2024 10:30,30-Jan-2024 10:38,30-Jan-2024 11:38,30-Jan-2024 11:45,30-Jan-2024 05:00,30-Jan-2024 05:08,30-Jan-2024 06:08,30-Jan-2024 06:15,1:00,1.0,1:15,1.3,5406:11,3783,1,
VT-VPA,HAWKER 800XP,258415,0133,VAUD,83,Not A,Not A,30-Jan-2024 12:10,30-Jan-2024 12:17,30-Jan-2024 14:33,30-Jan-2024 14:40,30-Jan-2024 06:40,30-Jan-2024 06:47,30-Jan-2024 09:03,30-Jan-2024 09:10,2:16,2.3,2:30,2.5,5408:27,3784,1,
VT-VPA,HAWKER 800XP,258415,0133,83,84,Not A,Not A,30-Jan-2024 16:45,30-Jan-2024 16:53,30-Jan-2024 17:27,30-Jan-2024 17:35,30-Jan-2024 11:15,30-Jan-2024 11:23,30-Jan-2024 11:57,30-Jan-2024 12:05,0:34,0.6,0:50,0.8,5409:01,3785,1,
VT-VPA,HAWKER 800XP,258415,0133,84,vohs,Not A,Not A,30-Jan-2024 17:50,30-Jan-2024 17:55,30-Jan-2024 19:15,30-Jan-2024 19:20,30-Jan-2024 12:20,30-Jan-2024 12:25,30-Jan-2024 13:45,30-Jan-2024 13:50,1:20,1.3,1:30,1.5,5410:21,3786,1,
VT-VPA,HAWKER 800XP,258415,0134,vohs,vohs,VOID,VOID,VOID,30-Jan-2024 19:20,30-Jan-2024 19:20,VOID,VOID,30-Jan-2024 13:50,30-Jan-2024 13:50,VOID,0:00,0.0,0:00,0.0,5410:21,3786,0,
VT-VPA,HAWKER 800XP,258415,0135,vohs,DELHI,Not A,,11-Feb-2024 17:25,11-Feb-2024 17:39,11-Feb-2024 19:36,11-Feb-2024 19:50,11-Feb-2024 11:55,11-Feb-2024 12:09,11-Feb-2024 14:06,11-Feb-2024 14:20,1:57,2.0,2:25,2.4,5412:18,3787,1,
VT-VPA,HAWKER 800XP,258415,0136,DELHI,339,,Not A,12-Feb-2024 15:50,12-Feb-2024 16:02,12-Feb-2024 17:14,12-Feb-2024 17:25,12-Feb-2024 10:20,12-Feb-2024 10:32,12-Feb-2024 11:44,12-Feb-2024 11:55,1:12,1.2,1:35,1.6,5413:30,3788,1,
VT-VPA,HAWKER 800XP,258415,0136,339,VIDN1,Not A,Not A,12-Feb-2024 17:45,12-Feb-2024 17:52,12-Feb-2024 19:13,12-Feb-2024 19:20,12-Feb-2024 12:15,12-Feb-2024 12:22,12-Feb-2024 13:43,12-Feb-2024 13:50,1:21,1.4,1:35,1.6,5414:51,3789,1,
VT-VPA,HAWKER 800XP,258415,0137,VIDN1,339,Not A,Not A,13-Feb-2024 13:50,13-Feb-2024 13:56,13-Feb-2024 15:24,13-Feb-2024 15:30,13-Feb-2024 08:20,13-Feb-2024 08:26,13-Feb-2024 09:54,13-Feb-2024 10:00,1:28,1.5,1:40,1.7,5416:19,3790,1,
VT-VPA,HAWKER 800XP,258415,0137,339,219,Not A,Not A,13-Feb-2024 16:25,13-Feb-2024 16:32,13-Feb-2024 17:49,13-Feb-2024 17:55,13-Feb-2024 10:55,13-Feb-2024 11:02,13-Feb-2024 12:19,13-Feb-2024 12:25,1:17,1.3,1:30,1.5,5417:36,3791,1,
VT-VPA,HAWKER 800XP,258415,0137,219,VOVZ,Not A,Not A,13-Feb-2024 18:15,13-Feb-2024 18:26,13-Feb-2024 19:14,13-Feb-2024 19:25,13-Feb-2024 12:45,13-Feb-2024 12:56,13-Feb-2024 13:44,13-Feb-2024 13:55,0:48,0.8,1:10,1.2,5418:24,3792,1,
VT-VPA,HAWKER 800XP,258415,0138,VOVZ,DELHI,Not A,,15-Feb-2024 12:10,15-Feb-2024 12:19,15-Feb-2024 14:37,15-Feb-2024 14:45,15-Feb-2024 06:40,15-Feb-2024 06:49,15-Feb-2024 09:07,15-Feb-2024 09:15,2:18,2.3,2:35,2.6,5420:42,3793,1,
VT-VPA,HAWKER 800XP,258415,0139,DELHI,DELHI,,,24-Feb-2024 05:30,24-Feb-2024 05:30,24-Feb-2024 05:30,24-Feb-2024 05:30,24-Feb-2024 00:00,24-Feb-2024 00:00,24-Feb-2024 00:00,24-Feb-2024 00:00,0:00,0.0,0:00,0.0,5420:42,3793,0,Periodic Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0140,DELHI,DELHI,,,14-Mar-2024 05:30,14-Mar-2024 05:30,14-Mar-2024 05:30,14-Mar-2024 05:30,14-Mar-2024 00:00,14-Mar-2024 00:00,14-Mar-2024 00:00,14-Mar-2024 00:00,0:00,0.0,0:00,0.0,5420:42,3793,0,Periodic Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0141,DELHI,DELHI,,,28-Mar-2024 05:30,28-Mar-2024 05:30,28-Mar-2024 05:30,28-Mar-2024 05:30,28-Mar-2024 00:00,28-Mar-2024 00:00,28-Mar-2024 00:00,28-Mar-2024 00:00,0:00,0.0,0:00,0.0,5420:42,3793,0,Periodic Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0001,DELHI,DELHI,,,10-Apr-2024 05:30,10-Apr-2024 05:30,10-Apr-2024 05:30,10-Apr-2024 05:30,10-Apr-2024 00:00,10-Apr-2024 00:00,10-Apr-2024 00:00,10-Apr-2024 00:00,0:00,0.0,0:00,0.0,5420:42,3793,0,Periodic Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0002,DELHI,DELHI,,,24-Apr-2024 05:30,24-Apr-2024 05:30,24-Apr-2024 05:30,24-Apr-2024 05:30,24-Apr-2024 00:00,24-Apr-2024 00:00,24-Apr-2024 00:00,24-Apr-2024 00:00,0:00,0.0,0:00,0.0,5420:42,3793,0,Periodic Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0003,DELHI,DELHI,,,08-May-2024 05:30,08-May-2024 05:30,08-May-2024 05:30,08-May-2024 05:30,08-May-2024 00:00,08-May-2024 00:00,08-May-2024 00:00,08-May-2024 00:00,0:00,0.0,0:00,0.0,5420:42,3793,0,Periodic Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0004,DELHI,DELHI,VOID,VOID,VOID,08-May-2024 05:30,08-May-2024 05:30,VOID,VOID,08-May-2024 00:00,08-May-2024 00:00,VOID,0:00,0.0,0:00,0.0,5420:42,3793,0,
VT-VPA,HAWKER 800XP,258415,0005,DELHI,85,,Not A,21-May-2024 14:25,21-May-2024 14:30,21-May-2024 17:05,21-May-2024 17:10,21-May-2024 08:55,21-May-2024 09:00,21-May-2024 11:35,21-May-2024 11:40,2:35,2.6,2:45,2.8,5423:17,3794,1,
VT-VPA,HAWKER 800XP,258415,0006,85,DELHI,Not A,,21-May-2024 17:35,21-May-2024 17:43,21-May-2024 20:18,21-May-2024 20:25,21-May-2024 12:05,21-May-2024 12:13,21-May-2024 14:48,21-May-2024 14:55,2:35,2.6,2:50,2.8,5425:52,3795,1,
VT-VPA,HAWKER 800XP,258415,0007,DELHI,VIJP,,Not A,23-May-2024 17:10,23-May-2024 17:25,23-May-2024 17:55,23-May-2024 18:10,23-May-2024 11:40,23-May-2024 11:55,23-May-2024 12:25,23-May-2024 12:40,0:30,0.5,1:00,1.0,5426:22,3796,1,
VT-VPA,HAWKER 800XP,258415,0008,VIJP,VIJP,Not A,Not A,28-May-2024 05:30,28-May-2024 05:30,28-May-2024 05:30,28-May-2024 05:30,28-May-2024 00:00,28-May-2024 00:00,28-May-2024 00:00,28-May-2024 00:00,0:00,0.0,0:00,0.0,5426:22,3796,0,Flight Cancelled
VT-VPA,HAWKER 800XP,258415,0009,VIJP,339,Not A,Not A,07-Jun-2024 18:10,07-Jun-2024 18:18,07-Jun-2024 19:48,07-Jun-2024 19:55,07-Jun-2024 12:40,07-Jun-2024 12:48,07-Jun-2024 14:18,07-Jun-2024 14:25,1:30,1.5,1:45,1.8,5427:52,3797,1,
VT-VPA,HAWKER 800XP,258415,0010,339,135,Not A,Not A,07-Jun-2024 20:25,07-Jun-2024 20:30,07-Jun-2024 21:25,07-Jun-2024 21:30,07-Jun-2024 14:55,07-Jun-2024 15:00,07-Jun-2024 15:55,07-Jun-2024 16:00,0:55,0.9,1:05,1.1,5428:47,3798,1,
VT-VPA,HAWKER 800XP,258415,0011,135,VABP,Not A,Not A,08-Jun-2024 16:30,08-Jun-2024 16:38,08-Jun-2024 17:38,08-Jun-2024 17:45,08-Jun-2024 11:00,08-Jun-2024 11:08,08-Jun-2024 12:08,08-Jun-2024 12:15,1:00,1.0,1:15,1.3,5429:47,3799,1,
VT-VPA,HAWKER 800XP,258415,0012,VABP,DELHI,Not A,,08-Jun-2024 17:55,08-Jun-2024 18:05,08-Jun-2024 19:05,08-Jun-2024 19:15,08-Jun-2024 12:25,08-Jun-2024 12:35,08-Jun-2024 13:35,08-Jun-2024 13:45,1:00,1.0,1:20,1.3,5430:47,3800,1,
VT-VPA,HAWKER 800XP,258415,0013,DELHI,DELHI,,,09-Jun-2024 05:30,09-Jun-2024 05:30,09-Jun-2024 05:30,09-Jun-2024 05:30,09-Jun-2024 00:00,09-Jun-2024 00:00,09-Jun-2024 00:00,09-Jun-2024 00:00,0:00,0.0,0:00,0.0,5430:47,3800,0,Flight Cancelled
VT-VPA,HAWKER 800XP,258415,0014,DELHI,DELHI,,,22-Jun-2024 05:30,22-Jun-2024 05:30,22-Jun-2024 05:30,22-Jun-2024 05:30,22-Jun-2024 00:00,22-Jun-2024 00:00,22-Jun-2024 00:00,22-Jun-2024 00:00,0:00,0.0,0:00,0.0,5430:47,3800,0,Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0015,DELHI,DELHI,,,30-Jun-2024 05:30,30-Jun-2024 05:30,30-Jun-2024 05:30,30-Jun-2024 05:30,30-Jun-2024 00:00,30-Jun-2024 00:00,30-Jun-2024 00:00,30-Jun-2024 00:00,0:00,0.0,0:00,0.0,5430:47,3800,0,Engine Ground Run
VT-VPA,HAWKER 800XP,258415,0016,DELHI,DELHI,,,14-Jul-2024 05:30,14-Jul-2024 05:30,14-Jul-2024 05:30,14-Jul-2024 05:30,14-Jul-2024 00:00,14-Jul-2024 00:00,14-Jul-2024 00:00,14-Jul-2024 00:00,0:00,0.0,0:00,0.0,5430:47,3800,0,Engine Ground Run
