EnquiryID,EnquiryDate,EnquiryNo,CompanyName,ShipmentMoveDate,PortOfOrigin,PortOfDischarge,NoOfContainer,EnquiryType,ReceivedBy,Remarks,Description,Class,UNNo,PackingType,HazRemarks,IsHaz,CreatedBy,CreatedOn,ModifiedOn,IsDeleted,Hazweight,HazVolume,OriginCountry,DestinationCountry,OrignState,DestinationState,OriginCity,DestinationCity,Department,IsDraft,OrgnRailRampId,DestnTerminalId,PickupType,PickupRemark,CustomerInqNo,DelRemarks,UpdatedBy,BillTo,BillToCompanyId,LicenseType,isapproved_enq,sourceofcontact,SitName,DestinationDoor,OriginDoor,GalRepID
2837,2025-08-12 00:00:00.000,INQ1022070,Automax,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-12 17:50:20.980,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2838,2025-08-12 00:00:00.000,INQ1022071,Grand Petroleum,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-12 18:06:18.597,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2839,2025-08-12 00:00:00.000,INQ1022072,Yermyan Farm,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-12 18:22:24.250,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2840,2025-08-12 00:00:00.000,INQ1022073,Fine Cars of Armenia,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-12 18:29:57.713,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2841,2025-08-13 00:00:00.000,INQ1022074,MIDWAY GRINDING,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-13 08:09:59.157,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2842,2025-08-13 00:00:00.000,INQ1022082,IAG CARGO,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-13 17:13:05.237,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2843,2025-08-13 00:00:00.000,INQ1022083,Galaxy Freight Pvt Ltd.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-13 17:25:55.350,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2844,2025-08-13 00:00:00.000,INQ1022084,Precision Products Group,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-13 17:45:45.570,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2845,2025-08-13 00:00:00.000,INQ1022085,Michigan Spring and Stamping,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-13 17:54:35.170,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2846,2025-08-13 00:00:00.000,INQ1022086,Mid-West Spring & Stamping,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-13 18:09:31.977,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2847,2025-08-13 00:00:00.000,INQ1022087,Cargill,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-13 18:21:05.400,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2848,2025-08-13 00:00:00.000,INQ1022088,C2 Management (est. 1998),NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-13 18:36:51.063,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2849,2025-08-13 00:00:00.000,INQ1022089,Tomz Corporation,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-13 18:46:43.490,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2850,2025-08-14 00:00:00.000,INQ1022093,ENERGY PACK PRIVATE LIMITED,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-14 13:53:41.180,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2851,2025-08-14 00:00:00.000,INQ1022094,POLARIS SHIPPING LINES LLP,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-14 14:20:01.287,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2853,2025-08-16 00:00:00.000,INQ1022107,Cavagna North America Inc,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-16 12:04:33.360,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2854,2025-08-16 00:00:00.000,INQ1022108,Siraga IEM Sdn Bhd,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-16 14:32:47.553,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2855,2025-08-16 00:00:00.000,INQ1022109,ALAM  ALJLOD ALRAGYAH TRADING CO,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-16 14:45:24.373,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2856,2025-08-16 00:00:00.000,INQ1022110,UF Surplus,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-16 14:51:33.377,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2857,2025-08-16 00:00:00.000,INQ1022111,GoldenBear,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-16 15:11:09.537,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2858,2025-08-16 00:00:00.000,INQ1022112,"C & C Depot Seabrook, Texas",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-16 15:16:10.600,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2859,2025-08-16 00:00:00.000,INQ1022113,"Nebraska Popcorn, Inc",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-16 15:22:07.777,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2860,2025-08-16 00:00:00.000,INQ1022114,Extreme Packing Solutions,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-16 15:44:27.467,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2861,2025-08-16 00:00:00.000,INQ1022115,Crandell Depot,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-16 16:01:11.990,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2862,2025-08-18 00:00:00.000,INQ1022118,Gp Grigoriou Marine Automations,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-18 13:25:37.777,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2863,2025-08-18 00:00:00.000,INQ1022119,MEDICLASS GLOBAL,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-18 16:45:12.940,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2864,2025-08-18 00:00:00.000,INQ1022120,Johns Truck and Auto Salvage,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-18 16:55:13.730,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2865,2025-08-18 00:00:00.000,INQ1022121,LD Distribution Services,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-18 17:14:21.437,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2866,2025-08-18 00:00:00.000,INQ1022122,INDEL FOOD PRODUCTS INC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-18 17:21:25.687,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2867,2025-08-18 00:00:00.000,INQ1022123,Paulson Manufacturing Corp.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-18 17:41:41.833,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2868,2025-08-18 00:00:00.000,INQ1022124,"ProForm Fabrication, LLC",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-18 18:00:02.170,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2869,2025-08-18 00:00:00.000,INQ1022126,FURCHILD FZ-LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-18 18:07:32.150,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2870,2025-08-18 00:00:00.000,INQ1022127,ICL Plant,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-18 18:12:14.153,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2871,2025-08-18 00:00:00.000,INQ1022128,Computer World Used Computer TR. LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-18 18:24:54.983,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2872,2025-08-18 00:00:00.000,INQ1022130,JE PLYMOUTH,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-18 18:39:39.920,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2873,2025-08-19 00:00:00.000,INQ1022132,Orbit Bearings India Pvt. Ltd.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-19 10:38:26.370,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,MUMBAI (MUM),NULL,NULL,NULL
2874,2025-08-20 00:00:00.000,INQ1022143,ADLA INDUSTRIES LIMITED,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-20 14:34:33.993,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,MUMBAI (MUM),NULL,NULL,NULL
2875,2025-08-20 00:00:00.000,INQ1022147,Ambrosia Space Manufacturing Corporation,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-20 16:54:46.170,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2876,2025-08-21 00:00:00.000,INQ1022148,EROUTEZ SOLUTION (PVT) LTD.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-21 11:42:53.830,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2877,2025-08-21 00:00:00.000,INQ1022160,"SMAThai Global Logistics (Thailand) Co., Ltd",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-21 15:27:47.177,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2878,2025-08-21 00:00:00.000,INQ1022165,MEYER FABRITECH DIVISION,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-21 16:42:47.060,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2879,2025-08-21 00:00:00.000,INQ1022166,Wyatt Transfer Inc.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-21 16:48:52.397,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,MUMBAI (MUM),NULL,NULL,NULL
2880,2025-08-22 00:00:00.000,INQ1022172,The Arm NYC LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-22 09:10:48.090,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2881,2025-08-22 00:00:00.000,INQ1022174,SABELATRANS SHIPPING GLOBAL F.Z.E.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-22 10:48:47.237,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2882,2025-08-22 00:00:00.000,INQ1022175,MEYER-Fabritech,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-22 13:46:47.157,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2883,2025-08-22 00:00:00.000,INQ1022176,Premier Prototype Inc,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-22 14:20:46.860,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2884,2025-08-22 00:00:00.000,INQ1022177,Riverside Rigging LLC.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-22 15:17:47.157,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2885,2025-08-22 00:00:00.000,INQ1022180,PRO DOCUMENT SOLUTIONS,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-22 23:38:24.497,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2887,2025-08-25 00:00:00.000,INQ1022187,ONLIN LOGISTICS,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-25 15:43:01.967,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2889,2025-08-25 00:00:00.000,INQ1022189,Tag Logistics inc1,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-25 17:41:51.580,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2890,2025-08-26 00:00:00.000,INQ1022194,Vidtech Marketting Inc.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-26 15:19:11.337,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2891,2025-08-26 00:00:00.000,INQ1022196,HIND GLOBAL EXIM LLP,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-26 17:28:22.893,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2892,2025-08-27 00:00:00.000,INQ1022197,EMS ENGINEERING & INNVOATION LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-27 09:41:35.033,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,MUMBAI (MUM),NULL,NULL,NULL
2893,2025-08-27 00:00:00.000,INQ1022201,"P.Don International Supply Chain Co.,Ltd",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-27 18:06:49.433,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2895,2025-09-03 00:00:00.000,INQ1022219,Al Asria For Paper Industries,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-09-03 14:56:04.053,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,MUMBAI (MUM),NULL,NULL,NULL
2896,2025-09-03 00:00:00.000,INQ1022220,Ryan McKeen,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-09-03 15:56:48.237,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2897,2025-09-03 00:00:00.000,INQ1022221,G.M. – Sales & Marketing (Global Exports),NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-09-03 16:01:47.537,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2899,2025-09-03 00:00:00.000,INQ1022223,JDG Rostyslav Nazarenko,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-09-03 16:17:47.530,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2900,2025-09-03 00:00:00.000,INQ1022224,Field Fresh Foods,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-09-03 16:21:24.623,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2901,2025-09-08 00:00:00.000,INQ1022244,FREIGHT GATE,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-09-08 13:43:00.143,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2902,2025-09-08 00:00:00.000,INQ1022247,Eroutez Solution Private Limited.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-09-08 15:20:55.160,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2903,2025-09-08 00:00:00.000,INQ1022248,AARON INDUSTRIAL SOLUTIONS,NULL,None,None,NULL,By Email,NULL,Sam Bersh x 2295 630-350-2200 sbersh@aaronauctions.com,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-09-08 15:40:50.990,2025-12-08 11:31:36.600,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2904,2025-09-08 00:00:00.000,INQ1022249,Active Auction Mart Ltd.,NULL,None,None,NULL,By Email,NULL,Won't list us but will recommend us to customers who need freight forwarder,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-09-08 15:46:35.293,2025-11-04 11:58:32.647,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2905,2025-09-08 00:00:00.000,INQ1022251,Neutral Nvocc Pvt Ltd,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-09-08 18:11:35.363,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Hamid Hussaini,NULL,NULL,NULL
